timestamp,warp_x,warp_y,aspect_ratio,left_z,right_z,risk
2026-06-06 19:31:08,187.4,199.1,0.944,60,340,STABLE
2026-06-06 19:31:08,187.4,199.1,0.944,60,340,STABLE
2026-06-06 19:31:08,212.5,197.6,0.943,60,340,DRIFT WARNING
2026-06-06 19:31:08,212.5,197.6,0.943,60,340,STABLE
2026-06-06 19:31:08,212.5,197.6,0.943,60,340,STABLE
2026-06-06 19:31:09,199.9,183.0,0.934,60,340,DRIFT WARNING
2026-06-06 19:31:09,199.9,183.0,0.934,60,340,STABLE
2026-06-06 19:31:09,192.6,175.5,0.936,60,340,STABLE
2026-06-06 19:31:09,192.6,175.5,0.936,60,340,STABLE
2026-06-06 19:31:10,192.6,175.5,0.936,60,340,STABLE
2026-06-06 19:31:10,206.8,210.6,0.930,60,340,STABLE
2026-06-06 19:31:10,241.7,211.3,0.937,60,340,DRIFT WARNING
2026-06-06 19:31:10,241.7,211.3,0.937,60,340,DRIFT WARNING
2026-06-06 19:31:11,241.7,211.3,0.937,60,340,DRIFT WARNING
2026-06-06 19:31:11,75.4,73.5,1.527,60,340,DRIFT WARNING
2026-06-06 19:31:11,75.4,73.5,1.527,60,340,FALL IMMINENT
2026-06-06 19:31:11,361.7,55.7,1.245,60,340,FALL IMMINENT
2026-06-06 19:31:12,361.7,55.7,1.245,60,340,FALL IMMINENT
2026-06-06 19:31:12,361.7,55.7,1.245,60,340,FALL IMMINENT
2026-06-06 19:31:12,400.1,-5.8,1.563,60,340,FALL IMMINENT
2026-06-06 19:31:12,384.6,14.6,1.604,60,340,FALL IMMINENT
2026-06-06 19:31:13,384.6,14.6,1.604,60,340,FALL IMMINENT
2026-06-06 19:31:13,384.6,14.6,1.604,60,340,FALL IMMINENT
2026-06-06 19:31:13,306.2,47.3,2.000,60,340,FALL IMMINENT
2026-06-06 19:31:13,306.2,47.3,2.000,60,340,FALL IMMINENT
2026-06-06 19:31:13,121.3,35.8,0.973,60,340,FALL IMMINENT
2026-06-06 19:31:14,121.3,35.8,0.973,60,340,FALL IMMINENT
2026-06-06 19:31:14,121.3,35.8,0.973,60,340,FALL IMMINENT
2026-06-06 19:31:14,168.6,236.2,1.465,60,340,FALL IMMINENT
2026-06-06 19:31:14,168.6,236.2,1.465,60,340,FALL IMMINENT
2026-06-06 19:31:15,318.9,227.3,0.795,60,340,FALL IMMINENT
2026-06-06 19:31:15,318.9,227.3,0.795,60,340,DRIFT WARNING
2026-06-06 19:31:15,318.9,227.3,0.795,60,340,DRIFT WARNING
2026-06-06 19:31:15,396.6,212.4,0.819,60,340,DRIFT WARNING
2026-06-06 19:31:15,396.6,212.4,0.819,60,340,FALL IMMINENT
2026-06-06 19:31:17,32.1,335.9,1.233,60,340,FALL IMMINENT
2026-06-06 19:31:17,32.1,335.9,1.233,60,340,FALL IMMINENT
2026-06-06 19:31:17,32.1,335.9,1.233,60,340,FALL IMMINENT
2026-06-06 19:31:19,397.7,408.4,0.450,60,340,FALL IMMINENT
2026-06-06 19:31:19,397.7,408.4,0.450,60,340,FALL IMMINENT
2026-06-06 19:31:19,397.7,408.4,0.450,60,340,FALL IMMINENT
2026-06-06 19:31:20,201.9,232.8,1.359,60,340,FALL IMMINENT
2026-06-06 19:31:20,190.0,239.2,1.404,60,340,FALL IMMINENT
2026-06-06 19:31:20,190.0,239.2,1.404,60,340,FALL IMMINENT
2026-06-06 19:31:20,190.0,239.2,1.404,60,340,FALL IMMINENT
2026-06-06 19:31:22,65.2,309.3,2.379,60,340,FALL IMMINENT
2026-06-06 19:31:22,65.2,309.3,2.379,60,340,DRIFT WARNING
2026-06-06 19:31:23,65.2,309.3,2.379,60,340,DRIFT WARNING
2026-06-06 19:31:23,117.8,251.5,1.921,60,340,FALL IMMINENT
2026-06-06 19:31:23,117.8,251.5,1.921,60,340,FALL IMMINENT
2026-06-06 19:31:24,117.8,251.5,1.921,60,340,FALL IMMINENT
2026-06-06 19:31:24,417.8,97.6,0.668,60,340,FALL IMMINENT
2026-06-06 19:31:26,267.8,219.5,1.452,60,340,FALL IMMINENT
2026-06-06 19:31:26,205.8,95.5,0.851,60,340,FALL IMMINENT
2026-06-06 19:31:27,205.8,95.5,0.851,60,340,DRIFT WARNING
2026-06-06 19:31:27,205.8,95.5,0.851,60,340,FALL IMMINENT
2026-06-06 19:31:27,355.5,218.2,0.873,60,340,FALL IMMINENT
2026-06-06 19:31:27,355.5,218.2,0.873,60,340,FALL IMMINENT
2026-06-06 19:31:28,340.7,214.7,0.914,60,340,FALL IMMINENT
2026-06-06 19:31:28,340.7,214.7,0.914,60,340,FALL IMMINENT
2026-06-06 19:31:28,340.7,214.7,0.914,60,340,FALL IMMINENT
2026-06-06 19:31:28,402.8,216.0,1.353,60,340,FALL IMMINENT
2026-06-06 19:31:28,402.8,216.0,1.353,60,340,FALL IMMINENT
2026-06-06 19:31:28,402.8,216.0,1.353,60,340,FALL IMMINENT
2026-06-06 19:31:28,410.8,219.9,1.307,60,340,FALL IMMINENT
2026-06-06 19:31:28,410.8,219.9,1.307,60,340,FALL IMMINENT
2026-06-06 19:31:29,410.8,219.9,1.307,60,340,FALL IMMINENT
2026-06-06 19:31:29,351.4,211.4,0.919,60,340,FALL IMMINENT
2026-06-06 19:31:29,351.4,211.4,0.919,60,340,FALL IMMINENT
2026-06-06 19:31:29,351.4,211.4,0.919,60,340,FALL IMMINENT
2026-06-06 19:31:29,315.0,209.1,1.097,60,340,FALL IMMINENT
2026-06-06 19:31:29,315.0,209.1,1.097,60,340,FALL IMMINENT
2026-06-06 19:31:29,315.0,209.1,1.097,60,340,FALL IMMINENT
2026-06-06 19:31:29,312.2,224.1,1.049,60,340,FALL IMMINENT
2026-06-06 19:31:29,312.2,224.1,1.049,60,340,FALL IMMINENT
2026-06-06 19:31:30,312.2,224.1,1.049,60,340,FALL IMMINENT
2026-06-06 19:31:30,308.9,216.9,1.070,60,340,FALL IMMINENT
2026-06-06 19:31:30,308.9,216.9,1.070,60,340,DRIFT WARNING
2026-06-06 19:31:30,308.9,216.9,1.070,60,340,DRIFT WARNING
2026-06-06 19:31:30,347.4,218.3,1.072,60,340,DRIFT WARNING
2026-06-06 19:31:30,347.4,218.3,1.072,60,340,FALL IMMINENT
2026-06-06 19:31:30,347.4,218.3,1.072,60,340,FALL IMMINENT
2026-06-06 19:31:30,315.0,216.9,0.998,60,340,FALL IMMINENT
2026-06-06 19:31:31,315.0,216.9,0.998,60,340,STABLE
2026-06-06 19:31:31,315.0,216.9,0.998,60,340,STABLE
2026-06-06 19:31:31,277.3,224.8,1.094,60,340,STABLE
2026-06-06 19:31:31,277.3,224.8,1.094,60,340,DRIFT WARNING
2026-06-06 19:31:31,277.3,224.8,1.094,60,340,DRIFT WARNING
2026-06-06 19:31:31,328.0,72.0,0.872,60,340,DRIFT WARNING
2026-06-06 19:31:31,328.0,72.0,0.872,60,340,DRIFT WARNING
2026-06-06 19:31:31,328.0,72.0,0.872,60,340,DRIFT WARNING
2026-06-06 19:31:31,322.9,64.4,0.889,60,340,DRIFT WARNING
2026-06-06 19:31:32,324.7,65.0,0.889,60,340,DRIFT WARNING
2026-06-06 19:31:32,324.7,65.0,0.889,60,340,DRIFT WARNING
2026-06-06 19:31:32,324.7,65.0,0.889,60,340,DRIFT WARNING
2026-06-06 19:31:32,326.0,62.2,0.891,60,340,FALL IMMINENT
2026-06-06 19:31:32,326.0,62.2,0.891,60,340,FALL IMMINENT
2026-06-06 19:31:32,326.0,62.2,0.891,60,340,FALL IMMINENT
2026-06-06 19:31:32,326.6,59.9,0.888,60,340,STABLE
2026-06-06 19:31:32,326.6,59.9,0.888,60,340,STABLE
2026-06-06 19:31:32,326.6,59.9,0.888,60,340,STABLE
2026-06-06 19:31:33,329.1,59.3,0.894,60,340,STABLE
2026-06-06 19:31:33,329.5,61.2,0.880,60,340,DRIFT WARNING
2026-06-06 19:31:33,329.5,61.2,0.880,60,340,DRIFT WARNING
2026-06-06 19:31:33,329.5,61.2,0.880,60,340,DRIFT WARNING
2026-06-06 19:31:33,329.8,59.6,0.886,60,340,DRIFT WARNING
2026-06-06 19:31:33,329.8,59.6,0.886,60,340,DRIFT WARNING
2026-06-06 19:31:33,329.8,59.6,0.886,60,340,DRIFT WARNING
2026-06-06 19:31:33,328.6,57.0,0.889,60,340,DRIFT WARNING
2026-06-06 19:31:34,328.6,57.0,0.889,60,340,STABLE
2026-06-06 19:31:34,329.3,57.8,0.892,60,340,STABLE
2026-06-06 19:31:34,329.3,57.8,0.892,60,340,STABLE
2026-06-06 19:31:34,329.3,57.8,0.892,60,340,STABLE
2026-06-06 19:31:34,329.0,58.2,0.889,60,340,STABLE
2026-06-06 19:31:34,329.0,58.2,0.889,60,340,STABLE
2026-06-06 19:31:34,329.0,58.2,0.889,60,340,STABLE
2026-06-06 19:31:34,328.2,57.1,0.882,60,340,STABLE
2026-06-06 19:31:34,328.2,57.1,0.882,60,340,STABLE
2026-06-06 19:31:34,328.2,57.1,0.882,60,340,STABLE
2026-06-06 19:31:35,328.0,59.0,0.872,60,340,STABLE
2026-06-06 19:31:35,328.0,59.4,0.873,60,340,STABLE
2026-06-06 19:31:35,328.0,59.4,0.873,60,340,STABLE
2026-06-06 19:31:35,328.0,59.4,0.873,60,340,STABLE
2026-06-06 19:31:35,329.3,57.4,0.894,60,340,STABLE
2026-06-06 19:31:35,329.3,57.4,0.894,60,340,STABLE
2026-06-06 19:31:35,329.3,57.4,0.894,60,340,STABLE
2026-06-06 19:31:36,329.4,58.9,0.884,60,340,STABLE
2026-06-06 19:31:36,329.3,57.4,0.894,60,340,STABLE
2026-06-06 19:31:36,329.3,57.4,0.894,60,340,STABLE
2026-06-06 19:31:36,329.3,57.4,0.894,60,340,STABLE
2026-06-06 19:31:36,329.3,57.4,0.894,60,340,STABLE
2026-06-06 19:31:36,329.3,57.4,0.894,60,340,STABLE
2026-06-06 19:31:36,329.3,57.4,0.894,60,340,STABLE
2026-06-06 19:31:37,329.7,58.1,0.892,60,340,STABLE
2026-06-06 19:31:37,329.7,58.1,0.892,60,340,STABLE
2026-06-06 19:31:38,329.7,58.1,0.892,60,340,STABLE
2026-06-06 19:31:38,329.3,57.4,0.894,60,340,STABLE
2026-06-06 19:31:38,328.3,57.8,0.881,60,340,STABLE
2026-06-06 19:31:38,328.3,57.8,0.881,60,340,STABLE
2026-06-06 19:31:38,328.3,57.8,0.881,60,340,STABLE
2026-06-06 19:31:38,327.5,57.9,0.879,60,340,STABLE
2026-06-06 19:31:39,327.5,57.9,0.879,60,340,STABLE
2026-06-06 19:31:39,327.5,57.9,0.879,60,340,STABLE
2026-06-06 19:31:39,327.9,57.5,0.882,60,340,STABLE
2026-06-06 19:31:40,330.5,59.6,0.892,60,340,STABLE
2026-06-06 19:31:40,330.5,59.6,0.892,60,340,STABLE
2026-06-06 19:31:40,330.5,59.6,0.892,60,340,STABLE
2026-06-06 19:31:40,327.3,59.4,0.871,60,340,STABLE
2026-06-06 19:31:40,-11.9,381.1,5.148,60,340,STABLE
2026-06-06 19:31:40,-11.9,381.1,5.148,60,340,FALL IMMINENT
2026-06-06 19:31:41,-11.9,381.1,5.148,60,340,FALL IMMINENT
2026-06-06 19:31:41,383.5,328.7,0.699,60,340,FALL IMMINENT
2026-06-06 19:31:41,383.5,328.7,0.699,60,340,FALL IMMINENT
2026-06-06 19:31:41,383.5,328.7,0.699,60,340,FALL IMMINENT
2026-06-06 19:31:41,299.0,220.1,1.054,60,340,FALL IMMINENT
2026-06-06 19:31:41,312.6,380.1,0.791,60,340,DRIFT WARNING
2026-06-06 19:31:41,312.6,380.1,0.791,60,340,DRIFT WARNING
2026-06-06 19:31:42,312.6,380.1,0.791,60,340,DRIFT WARNING
2026-06-06 19:31:42,266.9,358.6,0.823,60,340,FALL IMMINENT
2026-06-06 19:31:42,266.9,358.6,0.823,60,340,FALL IMMINENT
2026-06-06 19:31:42,266.9,358.6,0.823,60,340,FALL IMMINENT
2026-06-06 19:31:42,295.9,361.9,0.888,60,340,FALL IMMINENT
2026-06-06 19:31:42,295.9,361.9,0.888,60,340,FALL IMMINENT
2026-06-06 19:31:43,282.4,366.0,0.900,60,340,FALL IMMINENT
2026-06-06 19:31:43,282.4,366.0,0.900,60,340,DRIFT WARNING
2026-06-06 19:31:43,282.4,366.0,0.900,60,340,DRIFT WARNING
2026-06-06 19:31:43,283.3,235.8,0.737,60,340,DRIFT WARNING
2026-06-06 19:31:43,283.3,235.8,0.737,60,340,DRIFT WARNING
2026-06-06 19:31:43,283.3,235.8,0.737,60,340,DRIFT WARNING
2026-06-06 19:31:43,295.2,243.0,0.760,60,340,DRIFT WARNING
2026-06-06 19:31:44,295.6,237.5,0.768,60,340,FALL IMMINENT
2026-06-06 19:31:44,295.6,237.5,0.768,60,340,STABLE
2026-06-06 19:31:44,295.6,237.5,0.768,60,340,STABLE
2026-06-06 19:31:44,293.3,247.4,0.753,60,340,STABLE
2026-06-06 19:31:44,293.3,247.4,0.753,60,340,STABLE
2026-06-06 19:31:44,293.3,247.4,0.753,60,340,STABLE
2026-06-06 19:31:44,297.2,246.4,0.754,60,340,STABLE
2026-06-06 19:31:44,297.2,246.4,0.754,60,340,DRIFT WARNING
2026-06-06 19:31:45,297.1,245.2,0.741,60,340,DRIFT WARNING
2026-06-06 19:31:45,297.1,245.2,0.741,60,340,STABLE
2026-06-06 19:31:45,297.1,245.2,0.741,60,340,STABLE
2026-06-06 19:31:45,290.2,250.3,0.773,60,340,STABLE
2026-06-06 19:31:45,290.2,250.3,0.773,60,340,STABLE
2026-06-06 19:31:45,290.2,250.3,0.773,60,340,STABLE
2026-06-06 19:31:45,288.1,250.4,0.729,60,340,STABLE
2026-06-06 19:31:46,289.8,248.7,0.756,60,340,STABLE
2026-06-06 19:31:46,289.8,248.7,0.756,60,340,STABLE
2026-06-06 19:31:46,289.8,248.7,0.756,60,340,STABLE
2026-06-06 19:31:46,292.0,249.4,0.724,60,340,STABLE
2026-06-06 19:31:46,292.0,249.4,0.724,60,340,STABLE
2026-06-06 19:31:46,292.0,249.4,0.724,60,340,STABLE
2026-06-06 19:31:46,298.2,251.0,0.731,60,340,STABLE
2026-06-06 19:31:47,298.2,251.0,0.731,60,340,STABLE
2026-06-06 19:31:47,289.0,248.8,0.739,60,340,FALL IMMINENT
2026-06-06 19:31:47,289.0,248.8,0.739,60,340,FALL IMMINENT
2026-06-06 19:31:47,289.0,248.8,0.739,60,340,FALL IMMINENT
2026-06-06 19:31:48,291.0,173.2,0.955,60,340,STABLE
2026-06-06 19:31:48,295.7,257.8,0.766,60,340,STABLE
2026-06-06 19:31:48,295.7,257.8,0.766,60,340,STABLE
2026-06-06 19:31:48,295.7,257.8,0.766,60,340,STABLE
2026-06-06 19:31:49,266.8,315.7,0.834,60,340,STABLE
2026-06-06 19:31:49,273.0,216.5,1.083,60,340,DRIFT WARNING
2026-06-06 19:31:49,273.0,216.5,1.083,60,340,DRIFT WARNING
2026-06-06 19:31:50,273.0,216.5,1.083,60,340,DRIFT WARNING
2026-06-06 19:31:50,272.7,218.9,1.115,60,340,DRIFT WARNING
2026-06-06 19:31:50,282.9,222.2,1.133,60,340,DRIFT WARNING
2026-06-06 19:31:50,282.9,222.2,1.133,60,340,STABLE
2026-06-06 19:31:51,282.9,222.2,1.133,60,340,STABLE
2026-06-06 19:31:51,335.2,213.8,0.931,60,340,STABLE
2026-06-06 19:31:51,335.2,213.8,0.931,60,340,FALL IMMINENT
2026-06-06 19:31:51,335.2,213.8,0.931,60,340,FALL IMMINENT
2026-06-06 19:31:52,335.2,213.8,0.931,60,340,FALL IMMINENT
2026-06-06 19:31:52,348.1,217.0,0.892,60,340,FALL IMMINENT
2026-06-06 19:31:52,338.4,214.0,0.910,60,340,FALL IMMINENT
2026-06-06 19:31:52,338.4,214.0,0.910,60,340,FALL IMMINENT
2026-06-06 19:31:53,338.4,214.0,0.910,60,340,FALL IMMINENT
2026-06-06 19:31:53,358.9,221.2,0.872,60,340,FALL IMMINENT
2026-06-06 19:31:53,358.9,221.2,0.872,60,340,FALL IMMINENT
2026-06-06 19:31:53,413.3,411.6,0.724,60,340,FALL IMMINENT
2026-06-06 19:31:54,413.3,411.6,0.724,60,340,FALL IMMINENT
2026-06-06 19:31:54,413.3,411.6,0.724,60,340,FALL IMMINENT
2026-06-06 19:31:54,306.4,216.6,0.994,60,340,FALL IMMINENT
2026-06-06 19:31:54,306.4,216.6,0.994,60,340,DRIFT WARNING
2026-06-06 19:31:55,313.2,215.5,0.981,60,340,DRIFT WARNING
2026-06-06 19:31:55,313.2,215.5,0.981,60,340,DRIFT WARNING
2026-06-06 19:31:55,313.2,215.5,0.981,60,340,DRIFT WARNING
2026-06-06 19:31:55,306.0,217.4,0.995,60,340,DRIFT WARNING
2026-06-06 19:31:55,306.0,217.4,0.995,60,340,DRIFT WARNING
2026-06-06 19:31:56,285.7,286.5,0.752,60,340,FALL IMMINENT
2026-06-06 19:31:56,285.7,286.5,0.752,60,340,FALL IMMINENT
2026-06-06 19:31:56,285.7,286.5,0.752,60,340,FALL IMMINENT
2026-06-06 19:31:56,291.0,291.8,0.755,60,340,DRIFT WARNING
2026-06-06 19:31:56,291.0,291.8,0.755,60,340,DRIFT WARNING
2026-06-06 19:31:57,328.9,288.5,0.825,60,340,DRIFT WARNING
2026-06-06 19:31:57,328.9,288.5,0.825,60,340,DRIFT WARNING
2026-06-06 19:31:57,328.9,288.5,0.825,60,340,DRIFT WARNING
2026-06-06 19:31:57,-0.4,315.3,3.890,60,340,FALL IMMINENT
2026-06-06 19:31:58,-0.4,315.3,3.890,60,340,FALL IMMINENT
2026-06-06 19:31:58,292.1,291.8,0.840,60,340,FALL IMMINENT
2026-06-06 19:31:58,292.1,291.8,0.840,60,340,STABLE
2026-06-06 19:31:58,292.1,291.8,0.840,60,340,STABLE
2026-06-06 19:31:59,299.3,296.9,0.779,60,340,STABLE
2026-06-06 19:31:59,299.3,296.9,0.779,60,340,STABLE
2026-06-06 19:31:59,306.5,297.4,0.796,60,340,DRIFT WARNING
2026-06-06 19:31:59,306.5,297.4,0.796,60,340,DRIFT WARNING
2026-06-06 19:31:59,306.5,297.4,0.796,60,340,DRIFT WARNING
2026-06-06 19:32:00,292.1,292.1,0.771,60,340,FALL IMMINENT
2026-06-06 19:32:00,292.1,292.1,0.771,60,340,FALL IMMINENT
2026-06-06 19:32:00,0.5,312.2,4.072,60,340,STABLE
2026-06-06 19:32:00,0.5,312.2,4.072,60,340,FALL IMMINENT
2026-06-06 19:32:01,0.5,312.2,4.072,60,340,FALL IMMINENT
2026-06-06 19:32:01,290.4,299.7,0.780,60,340,FALL IMMINENT
2026-06-06 19:32:01,290.4,299.7,0.780,60,340,STABLE
2026-06-06 19:32:01,317.5,298.1,0.817,60,340,DRIFT WARNING
2026-06-06 19:32:01,317.5,298.1,0.817,60,340,DRIFT WARNING
2026-06-06 19:32:02,317.5,298.1,0.817,60,340,DRIFT WARNING
2026-06-06 19:32:02,313.5,304.6,0.829,60,340,FALL IMMINENT
2026-06-06 19:32:02,313.5,304.6,0.829,60,340,FALL IMMINENT
2026-06-06 19:32:02,306.6,305.7,0.803,60,340,FALL IMMINENT
2026-06-06 19:32:02,306.6,305.7,0.803,60,340,FALL IMMINENT
2026-06-06 19:32:03,306.6,305.7,0.803,60,340,FALL IMMINENT
2026-06-06 19:32:03,319.3,304.3,0.826,60,340,DRIFT WARNING
2026-06-06 19:32:04,319.3,304.3,0.826,60,340,FALL IMMINENT
2026-06-06 19:32:04,319.3,304.3,0.826,60,340,STABLE
2026-06-06 19:32:04,281.4,207.5,1.061,60,340,STABLE
2026-06-06 19:32:04,281.4,207.5,1.061,60,340,DRIFT WARNING
2026-06-06 19:32:04,281.4,207.5,1.061,60,340,DRIFT WARNING
2026-06-06 19:32:05,314.3,306.1,0.817,60,340,DRIFT WARNING
2026-06-06 19:32:05,314.3,306.1,0.817,60,340,STABLE
2026-06-06 19:32:05,314.3,306.1,0.817,60,340,STABLE
2026-06-06 19:32:05,290.2,302.5,0.847,60,340,STABLE
2026-06-06 19:32:06,307.3,304.5,0.808,60,340,DRIFT WARNING
2026-06-06 19:32:06,307.3,304.5,0.808,60,340,STABLE
2026-06-06 19:32:06,307.3,304.5,0.808,60,340,STABLE
2026-06-06 19:32:06,334.4,314.4,0.839,60,340,FALL IMMINENT
2026-06-06 19:32:06,334.4,314.4,0.839,60,340,FALL IMMINENT
2026-06-06 19:32:07,263.7,277.0,0.892,60,340,FALL IMMINENT
2026-06-06 19:32:07,263.7,277.0,0.892,60,340,DRIFT WARNING
2026-06-06 19:32:07,263.7,277.0,0.892,60,340,DRIFT WARNING
2026-06-06 19:32:07,300.2,306.8,0.788,60,340,DRIFT WARNING
2026-06-06 19:32:07,300.2,306.8,0.788,60,340,STABLE
2026-06-06 19:32:08,283.4,204.7,1.054,60,340,STABLE
2026-06-06 19:32:08,283.4,204.7,1.054,60,340,DRIFT WARNING
2026-06-06 19:32:08,283.4,204.7,1.054,60,340,DRIFT WARNING
2026-06-06 19:32:08,301.3,301.6,0.785,60,340,DRIFT WARNING
2026-06-06 19:32:08,301.3,301.6,0.785,60,340,DRIFT WARNING
2026-06-06 19:32:08,301.3,301.6,0.785,60,340,FALL IMMINENT
2026-06-06 19:32:09,271.9,283.7,0.865,60,340,FALL IMMINENT
2026-06-06 19:32:09,271.9,283.7,0.865,60,340,STABLE
2026-06-06 19:32:09,271.9,283.7,0.865,60,340,DRIFT WARNING
2026-06-06 19:32:09,302.3,305.9,0.803,60,340,DRIFT WARNING
2026-06-06 19:32:10,302.3,305.9,0.803,60,340,FALL IMMINENT
2026-06-06 19:32:10,300.3,308.3,0.796,60,340,FALL IMMINENT
2026-06-06 19:32:10,300.3,308.3,0.796,60,340,DRIFT WARNING
2026-06-06 19:32:10,300.3,308.3,0.796,60,340,STABLE
2026-06-06 19:32:10,270.0,281.4,0.878,60,340,STABLE
2026-06-06 19:32:11,270.0,281.4,0.878,60,340,DRIFT WARNING
2026-06-06 19:32:11,270.0,281.4,0.878,60,340,STABLE
2026-06-06 19:32:11,285.3,305.4,0.798,60,340,STABLE
2026-06-06 19:32:11,285.3,305.4,0.798,60,340,STABLE
2026-06-06 19:32:11,285.3,305.4,0.798,60,340,DRIFT WARNING
2026-06-06 19:32:12,299.6,310.3,0.813,60,340,DRIFT WARNING
2026-06-06 19:32:12,299.6,310.3,0.813,60,340,STABLE
2026-06-06 19:32:12,281.1,207.9,1.063,60,340,STABLE
2026-06-06 19:32:12,281.1,207.9,1.063,60,340,DRIFT WARNING
2026-06-06 19:32:12,281.1,207.9,1.063,60,340,STABLE
2026-06-06 19:32:13,280.5,197.9,1.042,60,340,STABLE
2026-06-06 19:32:13,280.5,197.9,1.042,60,340,STABLE
2026-06-06 19:32:13,280.5,197.9,1.042,60,340,STABLE
2026-06-06 19:32:14,263.4,285.2,0.875,60,340,STABLE
2026-06-06 19:32:14,263.4,285.2,0.875,60,340,DRIFT WARNING
2026-06-06 19:32:14,263.4,285.2,0.875,60,340,DRIFT WARNING
2026-06-06 19:32:14,281.2,209.1,1.064,60,340,DRIFT WARNING
2026-06-06 19:32:14,281.2,209.1,1.064,60,340,STABLE
2026-06-06 19:32:14,281.2,209.1,1.064,60,340,STABLE
2026-06-06 19:32:15,306.2,304.9,0.830,60,340,STABLE
2026-06-06 19:32:15,306.2,304.9,0.830,60,340,FALL IMMINENT
2026-06-06 19:32:15,306.2,304.9,0.830,60,340,FALL IMMINENT
2026-06-06 19:32:15,305.8,303.4,0.782,60,340,FALL IMMINENT
2026-06-06 19:32:15,305.8,303.4,0.782,60,340,FALL IMMINENT
2026-06-06 19:32:15,305.8,303.4,0.782,60,340,FALL IMMINENT
2026-06-06 19:32:16,289.2,310.4,0.777,60,340,FALL IMMINENT
2026-06-06 19:32:16,289.2,310.4,0.777,60,340,STABLE
2026-06-06 19:32:16,289.2,310.4,0.777,60,340,STABLE
2026-06-06 19:32:16,309.1,311.5,0.819,60,340,STABLE
2026-06-06 19:32:16,306.2,310.8,0.788,60,340,STABLE
2026-06-06 19:32:16,306.2,310.8,0.788,60,340,STABLE
2026-06-06 19:32:17,306.2,310.8,0.788,60,340,STABLE
2026-06-06 19:32:17,286.7,205.3,1.059,60,340,STABLE
2026-06-06 19:32:17,286.7,205.3,1.059,60,340,DRIFT WARNING
2026-06-06 19:32:17,286.7,205.3,1.059,60,340,DRIFT WARNING
2026-06-06 19:32:17,301.3,301.6,0.837,60,340,STABLE
2026-06-06 19:32:18,292.2,300.0,0.829,60,340,DRIFT WARNING
2026-06-06 19:32:18,292.2,300.0,0.829,60,340,STABLE
2026-06-06 19:32:18,292.2,300.0,0.829,60,340,DRIFT WARNING
2026-06-06 19:32:18,313.7,302.2,0.838,60,340,DRIFT WARNING
2026-06-06 19:32:18,313.7,302.2,0.838,60,340,STABLE
2026-06-06 19:32:18,313.7,302.2,0.838,60,340,STABLE
2026-06-06 19:32:18,315.2,303.7,0.826,60,340,FALL IMMINENT
2026-06-06 19:32:19,268.2,288.1,0.876,60,340,FALL IMMINENT
2026-06-06 19:32:19,268.2,288.1,0.876,60,340,DRIFT WARNING
2026-06-06 19:32:19,268.2,288.1,0.876,60,340,DRIFT WARNING
2026-06-06 19:32:19,265.0,275.0,0.889,60,340,DRIFT WARNING
2026-06-06 19:32:19,265.0,275.0,0.889,60,340,DRIFT WARNING
2026-06-06 19:32:19,265.0,275.0,0.889,60,340,DRIFT WARNING
2026-06-06 19:32:20,302.4,301.5,0.803,60,340,DRIFT WARNING
2026-06-06 19:32:20,302.4,301.5,0.803,60,340,STABLE
2026-06-06 19:32:20,302.4,301.5,0.803,60,340,STABLE
2026-06-06 19:32:21,267.8,274.9,0.890,60,340,STABLE
2026-06-06 19:32:21,267.8,274.9,0.890,60,340,STABLE
2026-06-06 19:32:21,267.8,274.9,0.890,60,340,STABLE
2026-06-06 19:32:21,289.5,315.9,0.778,60,340,STABLE
2026-06-06 19:32:21,289.5,315.9,0.778,60,340,FALL IMMINENT
2026-06-06 19:32:21,289.5,315.9,0.778,60,340,FALL IMMINENT
2026-06-06 19:32:22,283.7,210.1,1.066,60,340,FALL IMMINENT
2026-06-06 19:32:22,306.7,300.9,0.824,60,340,DRIFT WARNING
2026-06-06 19:32:22,306.7,300.9,0.824,60,340,STABLE
2026-06-06 19:32:22,306.7,300.9,0.824,60,340,STABLE
2026-06-06 19:32:22,275.9,203.9,1.037,60,340,FALL IMMINENT
2026-06-06 19:32:22,275.9,203.9,1.037,60,340,STABLE
2026-06-06 19:32:23,275.9,203.9,1.037,60,340,STABLE
2026-06-06 19:32:23,336.2,314.3,0.862,60,340,DRIFT WARNING
2026-06-06 19:32:23,312.9,301.9,0.800,60,340,FALL IMMINENT
2026-06-06 19:32:23,312.9,301.9,0.800,60,340,FALL IMMINENT
2026-06-06 19:32:23,312.9,301.9,0.800,60,340,FALL IMMINENT
2026-06-06 19:32:24,283.0,209.8,1.063,60,340,STABLE
2026-06-06 19:32:24,283.0,209.8,1.063,60,340,DRIFT WARNING
2026-06-06 19:32:24,283.0,209.8,1.063,60,340,DRIFT WARNING
2026-06-06 19:32:24,3.6,407.3,2.280,60,340,STABLE
2026-06-06 19:32:24,3.6,407.3,2.280,60,340,FALL IMMINENT
2026-06-06 19:32:24,3.6,407.3,2.280,60,340,FALL IMMINENT
2026-06-06 19:32:25,319.7,279.8,0.797,60,340,FALL IMMINENT
2026-06-06 19:32:25,319.7,279.8,0.797,60,340,DRIFT WARNING
2026-06-06 19:32:25,319.7,279.8,0.797,60,340,DRIFT WARNING
2026-06-06 19:32:25,289.0,222.2,1.079,60,340,DRIFT WARNING
